STATION,NAME,DATE,TMAX,TMIN
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-07,76.0,61.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-08,76.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-09,83.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-10,82.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-11,72.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-12,81.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-13,90.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-14,77.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-15,74.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-16,71.0,51.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-17,74.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-18,83.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-19,87.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-20,92.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-21,93.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-22,87.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-23,87.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-24,87.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-25,86.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-26,84.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-27,87.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-28,87.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-29,89.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-30,53.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-31,62.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-01,62.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-02,67.0,37.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-03,76.0,44.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-04,80.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-05,83.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-06,83.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-07,87.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-08,85.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-09,85.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-10,69.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-11,59.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-12,68.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-13,62.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-14,73.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-15,75.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-16,66.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-17,78.0,57.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-18,75.0,57.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-19,73.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-20,82.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-21,65.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-22,60.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-23,56.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-24,68.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-25,67.0,44.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-26,61.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-27,60.0,39.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-28,63.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-29,67.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-30,70.0,58.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-01,74.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-02,65.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-03,73.0,49.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-04,71.0,48.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-05,72.0,44.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-06,68.0,44.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-07,72.0,42.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-08,78.0,61.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-09,81.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-10,60.0,39.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-11,64.0,33.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-12,67.0,41.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-13,57.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-14,73.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-15,68.0,57.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-16,63.0,49.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-17,68.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-18,74.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-19,65.0,41.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-20,70.0,48.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-21,65.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-22,72.0,56.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-23,75.0,64.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-24,68.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-25,58.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-26,58.0,39.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-27,66.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-28,58.0,39.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-29,56.0,37.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-30,66.0,35.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-31,73.0,38.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-01,65.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-02,53.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-03,60.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-04,63.0,38.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-05,62.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-06,64.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-07,62.0,38.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-08,76.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-09,56.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-10,69.0,33.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-11,78.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-12,72.0,35.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-13,65.0,32.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-14,51.0,33.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-15,33.0,25.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-16,34.0,18.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-17,45.0,20.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-18,66.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-19,56.0,36.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-20,49.0,29.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-21,43.0,36.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-22,65.0,42.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-23,69.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-24,64.0,61.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-25,71.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-26,64.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-27,61.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-28,64.0,42.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-29,69.0,37.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-30,73.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-31,76.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-01,72.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-02,73.0,51.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-03,72.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-04,68.0,51.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-05,66.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-06,73.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-07,72.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-08,76.0,61.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-09,79.0,64.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-10,76.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-11,78.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-12,61.0,45.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-13,66.0,37.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-14,68.0,40.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-15,74.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-16,70.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-17,63.0,39.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-18,58.0,35.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-19,66.0,33.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-20,78.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-21,79.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-22,78.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-23,79.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-24,80.0,46.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-25,82.0,49.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-26,82.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-27,86.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-28,74.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-29,55.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-01,74.0,49.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-02,73.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-03,79.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-04,83.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-05,89.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-06,83.0,64.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-07,80.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-08,83.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-09,66.0,50.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-10,70.0,44.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-11,73.0,51.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-12,77.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-13,82.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-14,83.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-15,83.0,64.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-16,71.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-17,78.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-18,71.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-19,68.0,43.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-20,70.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-21,68.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-22,76.0,55.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-23,79.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-24,71.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-25,78.0,56.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-26,71.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-27,67.0,49.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-28,76.0,47.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-29,78.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-30,77.0,61.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-31,82.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-01,82.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-02,85.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-03,78.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-04,84.0,48.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-05,87.0,61.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-06,79.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-07,87.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-08,81.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-09,81.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-10,75.0,62.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-11,82.0,59.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-12,83.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-13,84.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-14,83.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-15,80.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-16,82.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-17,81.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-18,88.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-19,84.0,69.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-20,81.0,60.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-21,71.0,54.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-22,73.0,53.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-23,77.0,52.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-24,84.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-25,82.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-26,82.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-27,82.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-28,83.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-29,82.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-30,86.0,63.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-01,83.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-02,81.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-03,77.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-04,84.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-05,81.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-06,85.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-07,88.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-08,89.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-09,88.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-10,88.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-11,82.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-12,84.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-13,88.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-14,89.0,64.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-15,91.0,64.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-16,84.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-17,74.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-18,91.0,65.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-19,91.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-20,90.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-21,89.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-22,90.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-23,92.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-24,93.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-25,94.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-26,93.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-27,96.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-28,90.0,68.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-29,89.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-30,91.0,67.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-31,84.0,66.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-01,89.0,72.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-02,92.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-03,92.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-04,93.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-05,85.0,70.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-06,96.0,71.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-07,94.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-08,94.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-09,92.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-10,93.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-11,93.0,73.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-12,92.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-13,94.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-14,95.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-15,93.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-16,94.0,75.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-17,92.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-18,90.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-19,87.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-20,91.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-21,91.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-22,92.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-23,93.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-24,94.0,77.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-25,95.0,78.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-26,97.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-27,98.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-28,97.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-29,98.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-06-30,97.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-01,100.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-02,97.0,81.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-03,94.0,80.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-04,98.0,82.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-05,99.0,79.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-06,98.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-07,90.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-08,84.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-09,95.0,74.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-10,95.0,76.0
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-07-11,92.0,77.0
